cus_LfJfyQiCTx4bry,0,1652212090
cus_LfJ5A6JiVo29ee,0,1652209892
cus_LfIjAXuNmQudQT,0,1652208599
cus_LfDpqb4xG0GbBz,0,1652190326
cus_LfCVjpHAoAqkOt,0,1652185425
cus_LfAdZlW5s7QgEy,0,1652178480
cus_Lb4eByih8tr5Ot,0,1651233651
cus_Lah9bu4YWDU6La,0,1651146232
cus_LZYAnvUhnQJo53,0,1650882180
cus_LZY0ybZodUf69N,0,1650881553
cus_LYPYwnmgAPp7of,0,1650619472
cus_LY54f0DOldNL5c,0,1650543300
cus_LY2GwnEIq60gBe,0,1650532832
cus_LXdzQd9v5zmkmw,0,1650442545
cus_LXd4pnIamuouvV,0,1650439153
cus_LVoj3ZeWNmcgsQ,0,1650021245
cus_LVRPGXSPpE6UU7,0,1649934459
cus_LV6fyyKqvZ8zM2,0,1649857335
cus_LV6egHOhfo9wPJ,0,1649857265
cus_LV6e2J9Ym2SwaB,0,1649857245
cus_LV1by368qxDaVh,0,1649838484
cus_LV1WvR5o2xUpMp,0,1649838179
cus_LUzdTSKFSFD3Bl,0,1649831166
cus_LUjDkMJCp8dZiX,0,1649770042
cus_LUj82BmhXP6xF9,0,1649769776
cus_LUgc4enfzhtRKM,0,1649760413
cus_LUdTFdpHuzIQHe,0,1649748739
cus_LTB1SJRZjzzZRg,0,1649412231
cus_LT9sNguo1BB9zQ,-9999,1649407988
cus_LSTohk9b66Usfp,0,1649251489
cus_LSRJNoKoXBkON2,0,1649242164
cus_LSQIz4KfAKhxJ5,0,1649238405
cus_LS2XXt3O2OuFCX,0,1649150017
cus_LQbxasVOZ5xxiX,0,1648820498
cus_LPm9YjBySpngAu,0,1648627796
cus_LPl9O2HRIacuB9,0,1648624096
cus_LP3JuKajA9xCDo,0,1648460982
cus_LNaZ3xFWyPMUyQ,0,1648123421
cus_LMn5UTr73LPPI8,0,1647939320
cus_LKya7WQyES0x75,0,1647520826
cus_LKxWZeK7wdbAEK,0,1647516903
cus_LKwgGoTyGISkMN,0,1647513791
cus_LKVaqdXwelQSrJ,0,1647412972
cus_LKVPc0p23bod7a,0,1647412295
cus_LKVGgdrTxKEtSX,0,1647411773
cus_LK98aVT8GF9m2e,0,1647329456
cus_LJqxBSzH7VBRyY,0,1647261813
cus_LJoohgFdjZHiIl,0,1647253824
cus_LHbqiZLjU06Fjz,0,1646744334
cus_LG8MiMM0SyrKNH,0,1646404015
cus_LFim8m20CLlz9k,0,1646308874
cus_LFIL2F5JyFF4ln,0,1646210498
cus_LCPiu4XCmp9ZGZ,0,1645545990
cus_LAkNuhFhZeHCih,0,1645161592
cus_LARdMahgfuSQ6i,0,1645091846
cus_L6m2BvK8rm502y,0,1644245206
cus_L6gcXbr8HaVbXw,0,1644225034
cus_L4t3ec5fBbihpZ,0,1643810020
cus_L2zb252RnOuXao,0,1643373082
cus_L2dMsdXgTrAlL2,0,1643290380
cus_L2Zsa6yBnsk3Sz,-1113,1643277409
cus_L0Jo9GWbpkga3s,0,1642756346
cus_L018AjNGhmVdac,0,1642686900
cus_KzdXo9MPGaemMv,0,1642599095
cus_KzdOcox8LIKtsL,0,1642598590
cus_KxQxtNr6LADkhV,0,1642091043
cus_KwQ0LChsobo4uU,0,1641856853
cus_KwHaQKnC5uCCpk,0,1641825534
cus_KtyfT7hD7xamNF,0,1641293867
cus_Ktv0Dgn1sqd5lm,0,1641280259
cus_KtuQqv1OqE6iy7,0,1641278062
cus_Kre4xERGooTgsg,0,1640755967
cus_Kre4EpnyR3h8yK,0,1640755955
cus_Kpv9yfUn21UBod,0,1640358244
cus_KpbCUFaIcnpwAy,0,1640284039
cus_KmqDTfIFGaoPWg,0,1639647923
cus_KmOQJENI4elgxf,0,1639544551
cus_KhakTXUpjmnd3h,0,1638437235
cus_KhaZn7EYPzetOe,0,1638436570
cus_KhADEeHoVRNFJW,0,1638338515
cus_Kh971Cez9HPDhG,0,1638334418
cus_KbvCpdUctSqM5k,0,1637129440
cus_KbujN2AiRlG5cb,0,1637127733
cus_KZPursgecZOass,0,1636551784
cus_KUsOqVn6D59qnF,0,1635504513
cus_KU7ykBkVRwCBp2,0,1635331879
cus_KTxMJ4Zd9qCLZc,0,1635292359
cus_KTxMxN1mVokgWA,0,1635292359
cus_KTxMTH7ZdkczUe,0,1635292359
cus_KTxMmJCujqrdo0,0,1635292358
cus_KTxM0DYgjRXz0Z,0,1635292357
cus_KTueX0QeawXYeZ,0,1635282288
cus_KSBrkD9FJDsdAP,0,1634885004
cus_KRtX2tJjSfG9y1,0,1634816843
cus_KRoeAgfsG1SokA,0,1634798718
cus_KRA6TCUkJRa8b1,0,1634647871
cus_KQhcw1gyG72BHE,0,1634541870
cus_KQhaHpMIBbr7Ux,0,1634541747
cus_KPa8rDolQkZBw9,0,1634283409
cus_KPQgtlQ6F36opn,0,1634248223
cus_KPJxG4yuSJtcnj,0,1634223212
cus_KPIbl5vvdXOWNg,0,1634218194
cus_KN2pHeBHebxhCx,0,1633698243
cus_KMhQwybm5AyhAa,0,1633618584
cus_KLwUjqsRzPLRVi,0,1633443994
cus_KLvAyV6MQaojnH,0,1633439072
cus_KLv8brfOyAI5Yu,0,1633438975
cus_KLsMvD5qVn2KHU,0,1633428635
cus_KLZIU2YgndXzyx,0,1633357714
cus_KLZHhVEbj2L1nh,0,1633357657
cus_KKK8rCyNank2Xs,0,1633070711
cus_KK1CBPY29pfbXL,-1,1633000234
cus_KK1BC2BuEfuD9H,0,1633000218
cus_KK1AhqHMbPp2qA,0,1633000135
cus_KK19sxXALQevzB,0,1633000080
cus_KK19smY2wvCoTs,0,1633000041
cus_KK17zm9nIVO6Bq,0,1632999940
cus_KK17bIIZCGHM4o,0,1632999927
cus_KK14NsYaFzmcAq,0,1632999784
cus_KK13BKzHEUK4BK,0,1632999680
cus_KK12dEqA4KKlSG,0,1632999638
cus_KK11CAvClFn2NS,0,1632999579
cus_KK0zH17RkXmK97,0,1632999473
cus_KK0w19meeVHqm5,0,1632999261
cus_KK0ucAvGJ9PMcV,0,1632999197
cus_KK0uN40ebaVDCw,0,1632999157
cus_KK0kbcMqLl0U9l,0,1632998581
cus_KK0in1M8I2qZnf,0,1632998466
cus_KK0bP16pHWEXnM,0,1632998017
cus_KK0b0OWNYcjvdh,0,1632998014
cus_KK0atNXmDeIcXM,0,1632997983
cus_KK0YcYFTsTgYEc,0,1632997860
cus_KK0Wcxzhzy9pei,0,1632997707
cus_KK0VQXGwaFXQzT,0,1632997667
cus_KK0UkyqtUizcFW,0,1632997631
cus_KK0UBszJFn5LkW,0,1632997587
cus_KK0TL3SSXXscBH,0,1632997567
cus_KK0TbnF1IFjJCK,0,1632997539
cus_KK0RyZw6y9YC9w,0,1632997415
cus_KK0QDRhhv5X400,0,1632997384
cus_KK0QLMws4odAjW,0,1632997353
cus_KK0OA9j52dN0MP,0,1632997279
cus_KK0F591GQ6CAMU,0,1632996719
cus_KK0Cl0alrSzfsc,0,1632996534
cus_KK0B2y5A74RZAT,0,1632996499
cus_KK0BJgMyBG84E1,0,1632996479
cus_KK06DrrotHsCuZ,0,1632996159
cus_KJhNPSTUrXV4aP,0,1632926482
cus_KJfpKDkkC33rc0,0,1632920752
cus_KJamUHzvn6dB9D,0,1632901967
cus_KJFvcgyYb73bM0,0,1632824399
cus_KIrm4FjXe9TMFk,0,1632734551
cus_KIrOimrgjWTjpO,0,1632733149
cus_KHv36JmqdPIhWN,0,1632516114
cus_KHQwEWlaogIcMH,0,1632404118
cus_KHQjeTPOXg6Izs,0,1632403303
cus_KGw2BbeJTkfkQg,0,1632289127
cus_KGZMiBRcKadHwz,0,1632204743
cus_KGIdQec8dxTZkA,0,1632142533
cus_KFBStdlSNm3F7V,0,1631885193
cus_KEqa8LFhqGWRlK,0,1631807591
cus_KEqXCOtheFDQuQ,0,1631807372
cus_KEqL5W4Eop56dD,-249947,1631806664
cus_KEqKMwkUcj4XH6,0,1631806582
cus_KEqJ1QvYD8mHUx,0,1631806539
cus_KEpVcHFXFvRPO6,-300,1631803556
cus_KEmAFj6bcwZeZL,0,1631791144
cus_KETW2Olv9E66gJ,0,1631721784
cus_KE3S3PykyVlgfV,0,1631624790
cus_KDaaPGjzIMdwZ7,0,1631517401
cus_KCCV53cVXQGnIg,0,1631197166
cus_KBmAiOvfkwueGE,0,1631099181
cus_K9wLsAh3Bqx4XX,0,1630675785
cus_K9u8VONxROwpZj,0,1630667549
cus_K9bqccJzEBrB3Z,0,1630599533
cus_K9YMRl1dOEjBxE,0,1630586545
cus_K9VTveU49aSeru,0,1630575829
cus_K9TFrCP08GAct6,0,1630567571
cus_K9E4C079b04kcF,0,1630511079
cus_K9CLJ87qPCvkmq,0,1630504651
cus_K963P7BVUSsGa7,0,1630481243
cus_K8q8gfN3HitepK,0,1630422048
cus_K8SGNgl6tnka2P,0,1630333269
cus_K8SFD2iE3bqMTP,0,1630333184
cus_K8RnmYrWqTXHmU,0,1630331523
cus_K8RhSfnQURgFr1,0,1630331162
cus_K8Rffu6XsHRTGF,0,1630331042
cus_K8RX0rPIMXU2pl,0,1630330522
cus_K7KKWpevc6V8LX,0,1630073115
cus_K7KCCGfulYOcrk,0,1630072622
cus_K7K1dgcngk4PXk,0,1630071923
cus_K7Jx3fN4DieacO,0,1630071711
cus_K7Jv0HToJIU6US,0,1630071602
cus_K7Jt6hldX3l0Ya,0,1630071494
cus_K7JP2NuJncCSEL,0,1630069661
cus_K7JJ9JF8SvhMt3,0,1630069337
cus_K7JEJuzjWWOjxe,0,1630068986
cus_K7IZsdLhEaUDIF,0,1630066528
cus_K7IWz9SkPFxbf1,0,1630066392
cus_K7F4NvIqldxZAg,0,1630053524
cus_K6TpLLY51Fgg7V,0,1629877818
cus_K6GOheAKPD7VB1,0,1629827820
cus_K6GCRPnPkFn2No,0,1629827068
cus_K6BrYvzxpIqr2l,0,1629810956
cus_K5niL0nfIkS3Cx,0,1629721148
cus_K5ndLNUCQjtkIU,0,1629720838
cus_K5nXU5Ue4xPx6w,0,1629720464
cus_K4cM4wzMdPUaCZ,0,1629448241
cus_K4cH6CCzzGxVwk,0,1629447952
cus_K4PXCujX5xthg2,0,1629400559
cus_K4PPO6FWwuCwv9,0,1629400076
cus_K4Jo2vGbikESDo,0,1629379270
cus_K44OguTZFr4yNZ,0,1629321877
cus_K3RNwv01StiVDi,0,1629176741
cus_K2nPTpRMvPlRc0,0,1629028088
cus_K0avUdzqXQXgFT,0,1628520337
cus_JzPWGHtD8LAVZg,0,1628247292
cus_JzPW4xDBmSKOgg,0,1628247286
cus_JzPWACi39ZZ90D,0,1628247281
cus_JzPWuCBVCsIz1Q,0,1628247276
cus_Jz4LH5kqKQXtC5,0,1628168498
cus_Jz45DRMEwpQeQD,0,1628167578
cus_Jz3wQQsI8wRxFL,0,1628166993
cus_Jz2GaaOhHK8WTp,0,1628160757
cus_Jz2CSDjB0zZsko,0,1628160535
cus_Jz27K4W6KgPrnw,0,1628160224
cus_JyfjeNIogJmNC0,0,1628076940
cus_JyELvRGXF8Y2mc,0,1627975098
cus_JwRFUO0CSaOqfp,0,1627561776
cus_JrUB1aPZ8bkadm,0,1626419499
cus_JrDJMUN8SgfOvo,0,1626356767
cus_JosaooqqdT9jg4,0,1625818347
cus_JopAPtWtXpGflx,0,1625805658
cus_JltMzT1kywr2TB,0,1625129333
cus_JlbNZAp2tfItAd,0,1625062424
cus_JlaeD2COMrBRrA,0,1625059705
cus_JlVtzwrWz3YDVz,0,1625042036
cus_Jl7jXDgyh3nDDb,0,1624952158
cus_Jl7fjMG9o13XB9,0,1624951923
cus_Jl7cyBD5zsNCLr,0,1624951736
cus_Jl7P3hgzoRJPSd,0,1624950948
cus_Jl7JJUYlWvwDKi,0,1624950613
cus_Jkiwm3yOzLHkDS,0,1624859937
cus_JjNHhxFLkR4VAN,0,1624548723
cus_JiWV64ffdhUHzs,0,1624352364
cus_JiVb7Dm0HYnVbD,0,1624349003
cus_JiUgXvk7xfA7yd,0,1624345595
cus_JiTsBV0DTJvWKL,0,1624342582
cus_Jh6i9Tdb08klbX,0,1624025838
cus_Jh6ihMfdszDkVI,0,1624025834
cus_Jh6iJe2Y7CgTWx,0,1624025833
cus_Jh6izVzIums2cP,0,1624025830
cus_Jh6i0HX9mBvkVC,0,1624025828
cus_Jh6irJWOG6HFNB,0,1624025825
cus_Jh6iEBRDTIcmnN,0,1624025824
cus_Jh6iecZK2y80sy,0,1624025822
cus_Jh6i2j2PPf37BE,0,1624025821
cus_Jh6iDyNZfTxvAH,0,1624025818
cus_Jh6iLOglRKrSJA,0,1624025816
cus_Jh6i0HQ3Ugl89K,0,1624025814
cus_Jh6ii2GcLfy1NJ,0,1624025813
cus_Jh6iJCZsK5GyTQ,0,1624025811
cus_Jh6iZc8sC22CJ5,0,1624025809
cus_Jh32cUi47bIxDH,0,1624012129
cus_Jh32nv8i6txYiA,0,1624012128
cus_Jh32L2uNtD4RQi,0,1624012126
cus_Jh32AdyA8H34Qh,0,1624012124
cus_Jh32detvtrazOM,0,1624012123
cus_Jh32Tr6NQM5krC,0,1624012121
cus_Jh32uk5SV7xl0N,0,1624012119
cus_Jh32SMORVgHsGo,0,1624012118
cus_Jh32gLe33dwCHG,0,1624012116
cus_Jh32Oix3SMy0OT,0,1624012115
cus_Jh32eAe1YgUfXH,0,1624012112
cus_Jh3283WEzblQeN,0,1624012111
cus_Jh329gx7RURMOS,0,1624012109
cus_Jh32TIoaufLwDj,0,1624012108
cus_Jh32PPUIhX9AM3,0,1624012106
cus_Jh32LwisGxsjjd,0,1624012105
cus_Jh2ywhnDMIlspk,0,1624011892
cus_Jh2y0izrWXygq7,0,1624011890
cus_Jh2yeAPHD3uSgK,0,1624011889
cus_Jh2yqpbrqX0lxl,0,1624011887
cus_Jh2yUQR02gey1J,0,1624011886
cus_Jh2yVT4eAxdLaf,0,1624011884
cus_Jh2yu5agV2w0Fc,0,1624011882
cus_Jh2y2YZYs794V7,0,1624011880
cus_Jh2yWR86UKNrYe,0,1624011879
cus_Jh2yU7qIj46KjS,0,1624011877
cus_Jh2yjFv9ewdQmk,0,1624011876
cus_Jh2y3Khnm2lqjc,0,1624011874
cus_Jh2yhk9AEBvMpt,0,1624011872
cus_Jh2yFqIdDEi6L8,0,1624011870
cus_Jh2y5nvNa7JriV,0,1624011869
cus_Jh2yse5bdSrL3q,0,1624011867
cus_Jh2ygFh1UIJecB,0,1624011865
cus_Jh2y7PCcVxL0cg,0,1624011863
cus_Jh2y2qA5HMVO8r,0,1624011862
cus_Jh2yefNBCUWq8O,0,1624011860
cus_Jh2xA7XEjJcoo2,0,1624011859
cus_Jh2xCaIkxtVKzP,0,1624011856
cus_Jh2xtYp6vVvEd8,0,1624011855
cus_Jh2wPvNtNhmTwC,0,1624011786
cus_Jh2w8cZ3iZhupE,0,1624011785
cus_Jh2wM7Y3rJWiCP,0,1624011782
cus_Jh2wuVmhe2PISL,0,1624011781
cus_Jgj6aqiTv5NI3l,0,1623937965
cus_Jgj2I6d0sH7JvH,0,1623937720
cus_Jgizz4TsG1Ub99,0,1623937536
cus_JgcFWcnCmJU00B,0,1623912483
cus_Jgbz67OlnZRlJc,0,1623911485
cus_JgbtAiJfm7KxzC,0,1623911143
cus_JgJAtG8RT9Gpvb,0,1623841509
cus_JgIziJGaGYAx22,0,1623840824
cus_Jg6IAqWLERU4xC,0,1623793591
cus_Jg6GjUlufcxOEJ,0,1623793460
cus_Jg6Fnejunbn2Jn,0,1623793400
cus_Jg6DrcIrxxYEuo,0,1623793281
cus_Jg6AzCQlx2dhEs,0,1623793156
cus_Jg39vM5zIdnSsu,0,1623781918
cus_Jg0GA77Rcb8mov,0,1623771178
cus_JeUjcJIqQJDhJ9,0,1623423203
cus_Jb5d5J3yZwQTjr,0,1622637957
cus_Jb5b2UTLYSyOex,0,1622637831
cus_JaixfW9ToT9FKj,0,1622553619
cus_Jai9l80lOzW7op,-5811,1622550590
cus_Jai7rZHiF3ZKkG,0,1622550459
cus_Jai5dfakCPXK9n,0,1622550334
cus_Jai3cQMj9udw0z,0,1622550250
cus_Jai1PJluzHNKCQ,0,1622550129
cus_JahzymC6H28Von,0,1622549990
cus_JahtLbNsxYQ4Wx,0,1622549657
cus_JaEK7GS8xef7kR,0,1622439642
cus_JaE3clLnH5PUhP,0,1622438624
cus_JaDx7wukb0Hd78,0,1622438281
cus_JYl6cAUogygSYB,0,1622100271
cus_JY2lpT2ENTBhgF,0,1621935340
123123,0,1621502094
cus_JWAIY3byQ7IQXa,0,1621502085
hello2,0,1621501907
hello,0,1621501683
cus_JWABM70Y8RwxlX,0,1621501662
cus_JW7CAjypaA4q8H,0,1621490570
cus_JW5umRoPtAVW6W,0,1621485749
cus_JVsjLhiRhPB1jQ,0,1621436725
cus_JVRbZSnN1KdblN,0,1621335804
cus_JVQGZw0eSXLnIp,0,1621330849
cus_JVPa1vbafAOT5D,0,1621328303
cus_JV5K5UFWbWNu1q,0,1621252949
cus_JTx9rjkGAb23m5,0,1620991929
cus_JT7z1EaVLNqX4G,0,1620801586
cus_JOGDdTLXyHdtPJ,0,1619678997
cus_JOG8RY1UuxVUcy,0,1619678693
cus_JNxeMtSroVZAbI,0,1619609947
cus_JNXuXqAWFI8Ob6,0,1619514185
cus_JLIlJFXQMe1F74,0,1618996564
cus_JKw2SJnkPOvOhm,0,1618911995
cus_JJUaJVgDlBUNhv,0,1618579250
cus_JJRKbiG4RgcDuy,0,1618567120
cus_JJ6arf9qP5mcqd,0,1618489989
cus_JGqgTbwaQQzdgo,0,1617969507
cus_JG49K8j0FQoUHp,0,1617788990
cus_JEGoJNKhi3UeKS,0,1617374800
cus_JECgvd8rEeoEDK,0,1617359475
cus_JEAWwNRQmUd0z5,0,1617351401
cus_JDQJpzOmOiYknh,0,1617179516
cus_JCz5PElQAG97lx,0,1617078242
cus_JCsCeU5nxO2bAf,0,1617052587
cus_JBUycrx3NXAI1f,0,1616735552
cus_J90Z6dlY6FJVfr,0,1616161168
cus_J8yqId2814Y41l,0,1616154781
cus_J8yPFGl4T4MUXb,0,1616153152
cus_J8MZaRev6avHdD,0,1616012376
cus_J5cHsvjuocdRsc,0,1615378897
cus_J5acmSrsL1idoq,-9011,1615372717
cus_J5DXdY4uwL8VTn,0,1615286858
cus_J4w24PYI9OWGZV,0,1615221764
cus_J4sA76cmFNEoTP,-449358,1615207390
cus_IxhN0s0oOzMz75,0,1613552740
cus_IscVFjeDHdvxLH,0,1612381440
cus_Isc5Z6tvHAYne6,0,1612379840
cus_IsZZEB9g1AAr7E,0,1612370505
cus_IponpoXC8Ei31v,0,1611735228
cus_IpoQGupG1D5tXA,0,1611733843
cus_Incy7ynp6xbRLp,0,1611229969
cus_Inad2QFHfMdbHT,0,1611221298
cus_InFSpvkRb9CLd0,0,1611142466
cus_InFOECaTGY6tOu,0,1611142233
cus_IkZAvG6JtCAGcN,0,1610523886
cus_IkAxll5QvRjqI2,0,1610433826
cus_IiJ4iMDHZQphsV,0,1610002749
cus_IhIaD7CQNrMkkV,0,1609770287
cus_Icgu84dEVEPH1Q,0,1608707584
cus_Ic33u3M72CLxNB,0,1608559333
cus_IUQBMeos6hTfe4,0,1606800249
cus_IUQ3N2ye029IhQ,0,1606799749
cus_IUQ1Pb8Rs2iZhf,0,1606799611
cus_IJxViSjHw25SU6,0,1604387131
cus_IHj7JMGyrHgBv9,0,1603872343
cus_IHddyk7yhsjY7W,0,1603851973
cus_I989C05wfTid7v,0,1601889713
cus_I7g2w8EEnlJK9s,0,1601554503
cus_I1bvJpcy0wPTir,0,1600155365
cus_Hz3C8byJqGZD0Z,0,1599564888
cus_Hx45RCstFPclgX,0,1599106937
cus_HwnRYNMcOM5lg7,0,1599044967
cus_HwjXnLN8AqRbE4,0,1599030460
cus_HwiNyngvYTFzA8,0,1599026177
cus_Hwi8i6rJnld6vW,0,1599025276
cus_Hu9VZprigdaMQm,0,1598435157
cus_HtmxCqZM5K1FwW,0,1598351299
cus_HrBm2ehJ5MXIBb,0,1597751700
cus_Hr7HtkbeHrEwLb,0,1597734958
cus_Hr7GdKEgeyj6kR,0,1597734879
cus_Hr6u5zUsk2CrhE,-11495,1597733548
cus_Hr6MLIjlTgLXPv,-17994,1597731527
cus_HlxLtbQ0fDyH1g,0,1596544771
cus_HlwjTbDIRrXQPG,0,1596542488
cus_Hlwc8HGbQkKShX,0,1596542108
cus_Hlvvn1AKoXoiYs,0,1596539517
cus_Hls6tjFKxkNGRQ,0,1596525292
cus_HlhfxI3lH2XvIW,0,1596486489
cus_HlhYdZNMJUL3Ym,0,1596486057
cus_HhPPWV1NWPLx9M,0,1595495992
cus_HeLyMQXScriQy2,0,1594791317
cus_HeLttSsdsSDuVQ,0,1594790976
cus_HeLn7s8HqyqaVe,0,1594790609
cus_HeLi1ii7Qx8wEu,0,1594790343
cus_He1zDaNirBTYW7,0,1594716944
cus_HddR2oAYUmLLkZ,0,1594625628
cus_HcVEFNud9dnP74,0,1594364457
cus_HbtcGjizUGsADH,0,1594224503
cus_Hb1qCjmwA4p8H5,0,1594024490
cus_Hb1QKjelnrSbgf,0,1594022925
cus_HZ8b6c5QE3GTmd,0,1593588372
cus_HZ8bX9f3p4wulU,0,1593588333
cus_HYnruT8hCytSzX,0,1593511178
cus_HYkJ3hUFJNLgvy,0,1593497988
cus_HVkVuXlr9OWqPC,0,1592806787
cus_HUHpCXV2DAxQOT,0,1592469462
cus_HTyju98ATd3wl3,-9819,1592398447
cus_HSvOUAuMKgmGvL,0,1592155359
cus_HRwKL86QFrftqu,0,1591928225
cus_HRduSqZhJvUcBK,0,1591859691
cus_HRFGMqNK4N5rDq,0,1591767982
cus_HRF8qKVNK06AMK,0,1591767525
cus_HREoTPjRDVGlVv,0,1591766346
cus_HREkL08jbmouXe,0,1591766061
cus_HQuz97hHkDVzUj,0,1591692571
cus_HPT5qNJMTDIslR,0,1591358150
cus_HO03N7zszjLHy1,0,1591019504
cus_HMqXl4mFDImHhX,0,1590753468
cus_HMqSvfqYoM52gg,0,1590753190
cus_HMN7rQzowpf2mr,-9999,1590644013
cus_HM4nuVX10i0IuK,0,1590575841
cus_HM4aF08HaDegnt,-9999,1590575110
cus_HM3sFzcgKSFPKd,0,1590572454
cus_HJumcuuFYTLd3C,0,1590077342
cus_HJtahTmIrM2Kel,0,1590072915
cus_HJn6wscL9BZhTS,0,1590048747
cus_HJRAJP2TzQsiNW,0,1589967191
cus_HJQv2HIpvvMPpx,0,1589966263
cus_HHZVvPiIlzQDFF,0,1589536913
cus_HHYYtUo4I2PVcT,0,1589533370
cus_HHDAmoG1RCNqPQ,0,1589453798
cus_HHBNTuW3Hbb76m,0,1589447143
cus_HH890jsWoC109J,0,1589435131
cus_HH81CXRKSKEZ4b,0,1589434641
cus_HGRptrLp4BDlIw,27,1589277717
cus_HFkxSYghoJben3,12,1589118239
cus_HFj95yZZieAmia,0,1589111518
cus_HFcGuZ00WmsDwU,0,1589085910
cus_HByxznzl3vCcmF,0,1588247756
cus_HAkumrz43CmfA9,0,1587964825
cus_HAkfAUo9pyhRsp,0,1587963967
cus_HA8bsDJdqHXWH8,0,1587822337
cus_HA274DlmNOERIg,0,1587798206
cus_HA1jV9x9vARSUR,0,1587796818
cus_H9mnhWdCzPKbRi,0,1587741200
cus_H9ihtJ9yvqKyk5,0,1587725985
cus_H8btIki56f0GvX,0,1587470019
cus_H8bQ7WZmbnlc54,0,1587468288
cus_H8YPQT9krrdryS,0,1587457063
cus_H8XPSessenpxlt,0,1587453379
cus_H8VUTjusidplVZ,0,1587446194
cus_H89hny4RbLJ7S5,0,1587365140
cus_H89A2kwvEJejIC,0,1587363175
cus_H76yVSpvq8EXLD,0,1587124349
